let varStartTime = datetime('2026-04-23 20:00:00'); 
let varEndTime = datetime('2026-04-23 20:30:00'); 
let varSiteName = 'app-nurexapi-prod-canadaeast';
cluster('wawseus').database('wawsprod').WorkerApacheErrorsEventTable
| where (PreciseTimeStamp >= varStartTime and PreciseTimeStamp < varEndTime)
| where Msg contains varSiteName
//| where ActivityId == ""
| order by PreciseTimeStamp asc
// | project PreciseTimeStamp, Role, RoleInstance, Msg, Tenant, Host, EventPrimaryStampName, EventStampName, EventIpAddress


TIMESTAMP	EventTime	Level	Msg	FluentdIngestTimestamp	Tenant	Role	RoleInstance	Host	PreciseTimeStamp	SourceNamespace	SourceMoniker	SourceVersion	EventStampType	EventPrimaryStampName	EventStampName	Facility	proc_records	proc_bytes	errors	records	bytes	files_opened	time	Tid	Message	EventIpAddress	files_closed	files_rotated	Pid	EventID	set	EventId	Duration	EventName	IpAddress	Reason	ContainerIdList	AdditionalInfo	Error
4/23/2026, 8:08:00 PM	2026-04-23T20:08:19.2303780Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:19.230378 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:09:00 PM	2026-04-23T20:09:19.2337590Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:09:19.233759 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								164	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			164	1,002									
4/23/2026, 8:09:00 PM	2026-04-23T20:09:19.2337900Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:09:19.23379 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								164	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			164	1,002									
4/23/2026, 8:09:00 PM	2026-04-23T20:09:19.2338200Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:09:19.23382 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								164	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			164	1,002									
4/23/2026, 8:13:00 PM	2026-04-23T20:13:57.5033090Z	INFO	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for ~1app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:13:57.503309 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								21	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for ~1app-nurexapi-prod-canadaeast	10.80.0.21			21	1,002								8d6d3082-21b8-472e-8056-54d2766c88f9	
4/23/2026, 8:14:00 PM	2026-04-23T20:14:02.3659270Z	INFO	LwasStartSite: Site ~1app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.5:8181', count: 18		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:02.365927 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	LwasStartSite: Site ~1app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.5:8181', count: 18	10.80.0.21			139	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:02.3660770Z	INFO	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site ~1app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.5:8181 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:02.366077 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site ~1app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.5:8181 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 	10.80.0.21			139	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:02.3661310Z	INFO	LwasStartSite: removing cold-site entry: ~1app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:02.366131 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	LwasStartSite: removing cold-site entry: ~1app-nurexapi-prod-canadaeast	10.80.0.21			139	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:04.2313990Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:04.231399 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:04.2314150Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:04.231415 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:04.2314300Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:04.23143 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:14:00 PM	2026-04-23T20:14:04.2314450Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:14:04.231445 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4674180Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:02.467418 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4674780Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:02.467478 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4675110Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:02.467511 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4675380Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:02.467538 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4724780Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:02.472478 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								94	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			94	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4725010Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:02.472501 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								94	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			94	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4725250Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:02.472525 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								94	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			94	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:02.4725560Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:02.472556 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								94	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			94	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4836370Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:07.483637 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4836630Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:07.483663 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4836880Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:07.483688 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4837130Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:07.483713 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								74	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00	10.80.0.21			74	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4852090Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.485209 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								108	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			108	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4852330Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.485233 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								108	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			108	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4852540Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.485254 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								108	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			108	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.4852760Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.485276 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								108	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			108	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.6461890Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.646189 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.6462010Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.646201 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.6462130Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.646213 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:07.6462230Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.2:8080 : 169.254.131.2:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:07.646223 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.2:8080 : 169.254.131.2:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:12.4985740Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:12.498574 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								10	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			10	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:12.4986050Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:12.498605 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								10	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			10	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:12.4986350Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:12.498635 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								10	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.2:8080 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.21			10	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:12.4986650Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:15:12.498665 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								10	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.5:8181 : 169.254.130.5:0 : 04/23/26-20-06-20-3633333-+00:00	10.80.0.21			10	1,002									
4/23/2026, 8:15:00 PM	2026-04-23T20:15:12.4992490Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:15:12.499249 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								108	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			108	1,002									
